event_id,flow_id,sensor_id,cluster_id,grid_id,batch_id,src,dst,src_role,dst_role,link_type,start_time_sec,end_time_sec,payload_bytes,distance_m,rate_bps,deadline_sec,success_by_deadline
342,S239,239,40,40_9,25,UAV_3,SAT_0,MASTER,SATELLITE,satellite,1441.7921128094026,1441.7932758558695,846,,727400000.0,3720.0,True
343,S266,266,40,40_12,26,S_266,UAV_0,SENSOR,MASTER,access,1459.438087446268,1460.051029395911,877,50.0,1430804.3371982595,4020.0,True
344,S266,266,40,40_12,26,UAV_0,SAT_0,MASTER,SATELLITE,satellite,1460.051029395911,1460.0522350599197,877,,727400000.0,4020.0,True
345,S402,402,40,40_7,27,S_402,UAV_1,SENSOR,MASTER,access,1476.5098075490205,1477.41838740596,1300,50.0,1430804.3371982595,3240.0,True
346,S402,402,40,40_7,27,UAV_1,SAT_0,MASTER,SATELLITE,satellite,1477.41838740596,1477.420174593202,1300,,727400000.0,3240.0,True
347,S441,441,40,40_17,27,S_441,UAV_3,SENSOR,SLAVE,access,1478.5114126546023,1479.163493428852,933,50.0,1430804.3371982595,4620.0,True
348,S441,441,40,40_17,27,UAV_3,UAV_1,SLAVE,MASTER,relay,1479.163493428852,1479.2809692474684,933,140.98189508299143,7942060.0,4620.0,True
349,S441,441,40,40_17,27,UAV_1,SAT_0,MASTER,SATELLITE,satellite,1479.2809692474684,1479.2822518980047,933,,727400000.0,4620.0,True
350,S158,158,40,40_3,28,S_158,UAV_1,SENSOR,MASTER,access,1499.1087261860587,1499.7670971285486,942,50.0,1430804.3371982595,3120.0,True
351,S158,158,40,40_3,28,UAV_1,SAT_0,MASTER,SATELLITE,satellite,1499.7670971285486,1499.7683921519194,942,,727400000.0,3120.0,True
352,S368,368,40,40_4,29,S_368,UAV_2,SENSOR,MASTER,access,1479.1878647413703,1479.9384914847187,1074,50.0,1430804.3371982595,3120.0,True
353,S368,368,40,40_4,29,UAV_2,SAT_0,MASTER,SATELLITE,satellite,1479.9384914847187,1479.9399679763326,1074,,727400000.0,3120.0,True
354,S474,474,40,40_13,30,S_474,UAV_0,SENSOR,MASTER,access,1479.861723706978,1480.6221351564782,1088,50.0,1430804.3371982595,4140.0,True
355,S474,474,40,40_13,30,UAV_0,SAT_0,MASTER,SATELLITE,satellite,1480.6221351564782,1480.6236308947239,1088,,727400000.0,4140.0,True
356,S328,328,40,40_5,31,S_328,UAV_2,SENSOR,MASTER,access,1546.052028070765,1546.9319527168316,1259,50.0,1430804.3371982595,3180.0,True
357,S328,328,40,40_5,31,UAV_2,SAT_0,MASTER,SATELLITE,satellite,1689.0,1689.0018841664173,1259,,668200000.0,3180.0,True
358,S316,316,40,40_14,32,S_316,UAV_3,SENSOR,MASTER,access,1539.6946314056056,1540.5710615137612,1254,50.0,1430804.3371982595,4200.0,True
359,S316,316,40,40_14,32,UAV_3,SAT_0,MASTER,SATELLITE,satellite,1689.0,1689.0018766836276,1254,,668200000.0,4200.0,True
360,S9,9,40,40_18,33,S_9,UAV_0,SENSOR,MASTER,access,1523.8115118740795,1524.8731524915343,1519,50.0,1430804.3371982595,4620.0,True
361,S9,9,40,40_18,33,UAV_0,SAT_0,MASTER,SATELLITE,satellite,1524.8731524915343,1524.8752407510888,1519,,727400000.0,4620.0,True
362,S77,77,40,40_16,34,S_77,UAV_1,SENSOR,MASTER,access,1623.9335143999842,1627.5524578609325,5178,50.0,1430804.3371982595,4560.0,True
363,S77,77,40,40_16,34,UAV_1,SAT_0,MASTER,SATELLITE,satellite,1689.0,1689.0077491768932,5178,,668200000.0,4560.0,True
364,S373,373,39,39_3,35,S_373,UAV_0,SENSOR,MASTER,access,1827.99476342714,1828.6134096985788,771,64.74029664433839,1246269.533326114,3600.0,True
365,S373,373,39,39_3,35,UAV_0,SAT_0,MASTER,SATELLITE,satellite,1828.6134096985788,1828.6145635447326,771,,668200000.0,3600.0,True
366,S129,129,39,39_3,35,S_129,UAV_0,SENSOR,MASTER,access,1828.6134096985788,1832.1607964249486,4421,64.74029664433826,1246269.5333261155,5460.0,True
367,S129,129,39,39_3,35,UAV_0,SAT_0,MASTER,SATELLITE,satellite,1832.1607964249486,1832.1674127074987,4421,,668200000.0,5460.0,True
368,S96,96,39,39_7,35,S_96,UAV_1,SENSOR,SLAVE,access,1828.3215013788067,1828.857237085705,707,58.405161593947064,1319680.564308611,3840.0,True
369,S96,96,39,39_7,35,UAV_1,UAV_0,SLAVE,MASTER,relay,1828.857237085705,1828.946256811066,707,58.612986239882225,7942060.0,3840.0,True
370,S96,96,39,39_7,35,UAV_0,SAT_0,MASTER,SATELLITE,satellite,1828.946256811066,1828.947314877513,707,,668200000.0,3840.0,True
371,S297,297,39,39_7,35,S_297,UAV_1,SENSOR,SLAVE,access,1828.9462568110662,1832.2910056233006,4414,58.40516159394681,1319680.564308614,6480.0,True
372,S297,297,39,39_7,35,UAV_1,UAV_0,SLAVE,MASTER,relay,1832.2910056233006,1832.8467808252003,4414,58.612986239882225,7942060.0,6480.0,True
373,S297,297,39,39_7,35,UAV_0,SAT_0,MASTER,SATELLITE,satellite,1832.8467808252003,1832.853386631845,4414,,668200000.0,6480.0,True
374,S145,145,39,39_2,36,S_145,UAV_2,SENSOR,MASTER,access,1855.8112249040114,1856.3647597091622,792,50.0,1430804.3371982595,2940.0,True
375,S145,145,39,39_2,36,UAV_2,SAT_0,MASTER,SATELLITE,satellite,1856.3647597091622,1856.3658368205454,792,,735300000.0,2940.0,True
376,S144,144,39,39_6,36,S_144,UAV_3,SENSOR,SLAVE,access,1864.474268445615,1865.2486580467605,1108,50.0,1430804.3371982595,3720.0,True
377,S144,144,39,39_6,36,UAV_3,UAV_2,SLAVE,MASTER,relay,1865.2486580467605,1865.3881684508622,1108,167.13686407984534,7942060.0,3720.0,True
378,S144,144,39,39_6,36,UAV_2,SAT_0,MASTER,SATELLITE,satellite,1865.3881684508622,1865.3896753188071,1108,,735300000.0,3720.0,True
379,S484,484,39,39_11,37,S_484,UAV_0,SENSOR,MASTER,access,1863.123951678857,1863.763452116626,915,50.0,1430804.3371982595,4320.0,True
380,S484,484,39,39_11,37,UAV_0,SAT_0,MASTER,SATELLITE,satellite,1863.763452116626,1863.7646965066708,915,,735300000.0,4320.0,True
381,S97,97,39,39_8,38,S_97,UAV_2,SENSOR,MASTER,access,1905.859658971771,1906.563458907108,1007,50.0,1430804.3371982595,3900.0,True
382,S97,97,39,39_8,38,UAV_2,SAT_0,MASTER,SATELLITE,satellite,1906.563458907108,1906.564828416152,1007,,735300000.0,3900.0,True
383,S84,84,39,39_10,39,S_84,UAV_1,SENSOR,MASTER,access,1909.0823695438537,1909.7547186379888,962,50.0,1430804.3371982595,4020.0,True
384,S84,84,39,39_10,39,UAV_1,SAT_0,MASTER,SATELLITE,satellite,1909.7547186379888,1909.7560269475223,962,,735300000.0,4020.0,True
385,S76,76,39,39_5,40,S_76,UAV_3,SENSOR,MASTER,access,1913.190810248336,1913.884126569939,992,50.0,1430804.3371982595,3720.0,True
386,S76,76,39,39_5,40,UAV_3,SAT_0,MASTER,SATELLITE,satellite,1913.884126569939,1913.8854756791463,992,,735300000.0,3720.0,True
387,S247,247,39,39_4,41,S_247,UAV_0,SENSOR,MASTER,access,1994.3505880820555,1994.9383693587372,841,50.0,1430804.3371982595,3660.0,True
388,S247,247,39,39_4,41,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.001258228606,841,,668400000.0,3660.0,True
389,S114,114,39,39_12,42,S_114,UAV_3,SENSOR,MASTER,access,2007.032994797957,2007.7381925484585,1009,50.0,1430804.3371982595,4320.0,True
390,S114,114,39,39_12,42,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0015095751046,1009,,668400000.0,4320.0,True
391,S228,228,39,39_1,43,S_228,UAV_2,SENSOR,MASTER,access,1959.3100717871862,1959.9593773181227,903,52.879627962275,1390716.6302704818,2880.0,True
392,S228,228,39,39_1,43,UAV_2,SAT_0,MASTER,SATELLITE,satellite,1959.9593773181227,1959.960605388298,903,,735300000.0,2880.0,True
393,S401,401,39,39_1,43,S_401,UAV_2,SENSOR,MASTER,access,1959.9593773181227,1963.2332290150816,4553,52.87962796227497,1390716.6302704823,4080.0,True
394,S401,401,39,39_1,43,UAV_2,SAT_0,MASTER,SATELLITE,satellite,1963.2332290150816,1963.2394210455454,4553,,735300000.0,4080.0,True
395,S18,18,39,39_13,44,S_18,UAV_1,SENSOR,MASTER,access,1975.8966243403524,1976.8090809954278,1072,71.58675979226607,1174850.3274508142,4320.0,True
396,S18,18,39,39_13,44,UAV_1,SAT_0,MASTER,SATELLITE,satellite,1976.8090809954278,1976.8105389037646,1072,,735300000.0,4320.0,True
397,S104,104,39,39_13,44,S_104,UAV_1,SENSOR,MASTER,access,1976.8090809954278,1980.8044835503943,4694,71.58675979226639,1174850.3274508112,6540.0,True
398,S104,104,39,39_13,44,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0070227408737,4694,,668400000.0,6540.0,True
399,S308,308,39,39_9,45,S_308,UAV_2,SENSOR,MASTER,access,2000.621694572382,2001.6267236756735,1438,50.0,1430804.3371982595,3900.0,True
400,S308,308,39,39_9,45,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0021514063437,1438,,668400000.0,3900.0,True
401,S352,352,39,39_14,46,S_352,UAV_1,SENSOR,MASTER,access,2012.986790979199,2015.9948892132509,4304,50.0,1430804.3371982595,5220.0,True
402,S352,352,39,39_14,46,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0064392579293,4304,,668400000.0,5220.0,True
403,S374,374,47,47_6,47,S_374,UAV_0,SENSOR,MASTER,access,2025.1140200264304,2028.1514723789373,4346,50.0,1430804.3371982595,7500.0,True
404,S374,374,47,47_6,47,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.006502094554,4346,,668400000.0,7500.0,True
405,S376,376,47,47_4,47,S_376,UAV_1,SENSOR,SLAVE,access,2028.743135075586,2031.4423161582786,3862,50.0,1430804.3371982595,7440.0,True
406,S376,376,47,47_4,47,UAV_1,UAV_0,SLAVE,MASTER,relay,2031.4423161582786,2031.9285879819615,3862,134.23723671246543,7942060.0,7440.0,True
407,S376,376,47,47_4,47,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.005777977259,3862,,668400000.0,7440.0,True
408,S405,405,47,47_7,47,S_405,UAV_2,SENSOR,SLAVE,access,2032.2546550598315,2035.3186659004643,4384,50.0,1430804.3371982595,7560.0,True
409,S405,405,47,47_7,47,UAV_2,UAV_0,SLAVE,MASTER,relay,2035.3186659004643,2035.8706637448522,4384,110.73495623419564,7942060.0,7560.0,True
410,S405,405,47,47_7,47,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0065589467386,4384,,668400000.0,7560.0,True
411,S68,68,47,47_5,47,S_68,UAV_3,SENSOR,SLAVE,access,2032.8954587728488,2036.2425271842974,4789,50.0,1430804.3371982595,7440.0,True
412,S68,68,47,47_5,47,UAV_3,UAV_0,SLAVE,MASTER,relay,2036.2425271842974,2036.8455193550944,4789,260.77933379153234,7942060.0,7440.0,True
413,S68,68,47,47_5,47,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0071648713347,4789,,668400000.0,7440.0,True
414,S343,343,47,47_1,48,S_343,UAV_0,SENSOR,MASTER,access,2035.8910667475805,2039.253511125839,4811,50.0,1430804.3371982595,7380.0,True
415,S343,343,47,47_1,48,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.007197785757,4811,,668400000.0,7380.0,True
416,S202,202,47,47_2,48,S_202,UAV_1,SENSOR,SLAVE,access,2036.8611273452157,2040.3228166001552,4953,50.0,1430804.3371982595,7380.0,True
417,S202,202,47,47_2,48,UAV_1,UAV_0,SLAVE,MASTER,relay,2040.3228166001552,2040.94645832535,4953,97.68800325887213,7942060.0,7380.0,True
418,S202,202,47,47_2,48,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0074102333933,4953,,668400000.0,7380.0,True
419,S292,292,47,47_3,49,S_292,UAV_3,SENSOR,MASTER,access,2039.8231385356269,2043.399448634057,5117,50.0,1430804.3371982595,7380.0,True
420,S292,292,47,47_3,49,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.007655595452,5117,,668400000.0,7380.0,True
421,S117,117,23,23_4,50,S_117,UAV_0,SENSOR,MASTER,access,2049.8487920366733,2053.075648343973,4617,50.0,1430804.3371982595,5580.0,True
422,S117,117,23,23_4,50,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.006907540395,4617,,668400000.0,5580.0,True
423,S447,447,23,23_1,50,S_447,UAV_1,SENSOR,SLAVE,access,2055.4162356854827,2058.427129549864,4308,50.0,1430804.3371982595,5520.0,True
424,S447,447,23,23_1,50,UAV_1,UAV_0,SLAVE,MASTER,relay,2058.427129549864,2058.9695580885555,4308,84.08529028942816,7942060.0,5520.0,True
425,S447,447,23,23_1,50,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.00644524237,4308,,668400000.0,5520.0,True
426,S215,215,23,23_2,50,S_215,UAV_2,SENSOR,SLAVE,access,2061.1864720626777,2064.40494147899,4605,50.0,1430804.3371982595,5520.0,True
427,S215,215,23,23_2,50,UAV_2,UAV_0,SLAVE,MASTER,relay,2064.40494147899,2064.9847658570484,4605,200.8920396554672,7942060.0,5520.0,True
428,S215,215,23,23_2,50,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0068895870736,4605,,668400000.0,5520.0,True
429,S334,334,23,23_7,50,S_334,UAV_3,SENSOR,SLAVE,access,2064.3145572531494,2067.6175944869156,4726,50.0,1430804.3371982595,5640.0,True
430,S334,334,23,23_7,50,UAV_3,UAV_0,SLAVE,MASTER,relay,2067.6175944869156,2068.2126542069377,4726,229.86770161805651,7942060.0,5640.0,True
431,S334,334,23,23_7,50,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0070706163974,4726,,668400000.0,5640.0,True
432,S290,290,23,23_3,51,S_290,UAV_0,SENSOR,MASTER,access,2064.616385907829,2067.9299067553293,4741,50.0,1430804.3371982595,5520.0,True
433,S290,290,23,23_3,51,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.007093058049,4741,,668400000.0,5520.0,True
434,S393,393,23,23_5,52,S_393,UAV_1,SENSOR,MASTER,access,2074.4963881104895,2077.8518434129255,4801,50.0,1430804.3371982595,5580.0,True
435,S393,393,23,23_5,52,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.007182824656,4801,,668400000.0,5580.0,True
436,S55,55,23,23_6,52,S_55,UAV_2,SENSOR,SLAVE,access,2072.6013513096314,2076.3195396472606,5320,50.0,1430804.3371982595,5580.0,True
437,S55,55,23,23_6,52,UAV_2,UAV_1,SLAVE,MASTER,relay,2076.3195396472606,2076.989391046016,5320,70.9544698964512,7942060.0,5580.0,True
438,S55,55,23,23_6,52,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.007959305805,5320,,668400000.0,5580.0,True
439,S350,350,6,6_6,53,S_350,UAV_0,SENSOR,SLAVE,access,2089.2179039034713,2092.005846249111,3989,50.0,1430804.3371982595,6900.0,True
440,S350,350,6,6_6,53,UAV_0,UAV_2,SLAVE,MASTER,relay,2092.005846249111,2092.5081088862607,3989,170.46465818724192,7942060.0,6900.0,True
441,S350,350,6,6_6,53,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0059679832434,3989,,668400000.0,6900.0,True
442,S234,234,6,6_2,53,S_234,UAV_1,SENSOR,SLAVE,access,2092.8902239682952,2096.29180717116,4867,50.0,1430804.3371982595,6840.0,True
443,S234,234,6,6_2,53,UAV_1,UAV_2,SLAVE,MASTER,relay,2096.29180717116,2096.9046204714878,4867,102.80363653424347,7942060.0,6840.0,True
444,S234,234,6,6_2,53,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.007281567923,4867,,668400000.0,6840.0,True
445,S110,110,6,6_7,53,S_110,UAV_2,SENSOR,MASTER,access,2086.3369557485025,2089.4470944895647,4450,50.0,1430804.3371982595,6900.0,True
446,S110,110,6,6_7,53,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.006657690006,4450,,668400000.0,6900.0,True
447,S300,300,6,6_1,53,S_300,UAV_3,SENSOR,SLAVE,access,2092.257756007188,2095.605523326219,4790,50.0,1430804.3371982595,6840.0,True
448,S300,300,6,6_1,53,UAV_3,UAV_2,SLAVE,MASTER,relay,2095.605523326219,2096.208641408933,4790,229.6852540483916,7942060.0,6840.0,True
449,S300,300,6,6_1,53,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.007166367445,4790,,668400000.0,6840.0,True
450,S432,432,6,6_4,54,S_432,UAV_0,SENSOR,MASTER,access,2098.952225017395,2102.4579454500167,5016,50.0,1430804.3371982595,6840.0,True
451,S432,432,6,6_4,54,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.00750448833,5016,,668400000.0,6840.0,True
452,S416,416,6,6_5,54,S_416,UAV_2,SENSOR,SLAVE,access,2104.4334721917394,2108.0810708635604,5219,50.0,1430804.3371982595,6840.0,True
453,S416,416,6,6_5,54,UAV_2,UAV_0,SLAVE,MASTER,relay,2108.0810708635604,2108.738205158693,5219,143.111914303379,7942060.0,6840.0,True
454,S416,416,6,6_5,54,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0078081986835,5219,,668400000.0,6840.0,True
455,S468,468,6,6_3,55,S_468,UAV_3,SENSOR,MASTER,access,2106.9201218884064,2110.3874024040038,4961,50.0,1430804.3371982595,6840.0,True
456,S468,468,6,6_3,55,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.007422202274,4961,,668400000.0,6840.0,True
457,S181,181,52,52_5,56,S_181,UAV_0,SENSOR,SLAVE,access,2117.791942456214,2120.5232732876907,3908,50.0,1430804.3371982595,7380.0,True
458,S181,181,52,52_5,56,UAV_0,UAV_2,SLAVE,MASTER,relay,2120.5232732876907,2121.0153370595585,3908,112.78527670250939,7942060.0,7380.0,True
459,S181,181,52,52_5,56,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0058467983245,3908,,668400000.0,7380.0,True
460,S331,331,52,52_4,56,S_331,UAV_1,SENSOR,SLAVE,access,2125.097535296356,2127.429090990779,3336,50.0,1430804.3371982595,7380.0,True
461,S331,331,52,52_4,56,UAV_1,UAV_2,SLAVE,MASTER,relay,2127.429090990779,2127.849133146089,3336,92.69390660263173,7942060.0,7380.0,True
462,S331,331,52,52_4,56,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0049910233392,3336,,668400000.0,7380.0,True
463,S194,194,52,52_7,56,S_194,UAV_2,SENSOR,MASTER,access,2119.253677182534,2122.44838374105,4571,50.0,1430804.3371982595,7380.0,True
464,S194,194,52,52_7,56,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0068387193296,4571,,668400000.0,7380.0,True
465,S189,189,52,52_1,56,S_189,UAV_3,SENSOR,SLAVE,access,2117.6735852203565,2120.9276989233645,4656,50.0,1430804.3371982595,7320.0,True
466,S189,189,52,52_1,56,UAV_3,UAV_2,SLAVE,MASTER,relay,2120.9276989233645,2121.5139448091927,4656,90.13832882478779,7942060.0,7320.0,True
467,S189,189,52,52_1,56,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0069658886896,4656,,668400000.0,7320.0,True
468,S30,30,52,52_2,57,S_30,UAV_0,SENSOR,SLAVE,access,2131.161270238552,2134.5803261309734,4892,50.0,1430804.3371982595,7320.0,True
469,S30,30,52,52_2,57,UAV_0,UAV_2,SLAVE,MASTER,relay,2134.5803261309734,2135.1962872292274,4892,243.79347429007962,7942060.0,7320.0,True
470,S30,30,52,52_2,57,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0073189706764,4892,,668400000.0,7320.0,True
471,S20,20,52,52_8,57,S_20,UAV_2,SENSOR,MASTER,access,2131.4700945865848,2134.7989914008945,4763,50.0,1430804.3371982595,7680.0,True
472,S20,20,52,52_8,57,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0071259724714,4763,,668400000.0,7680.0,True
473,S238,238,52,52_6,57,S_238,UAV_3,SENSOR,SLAVE,access,2138.8045096489855,2141.972657719375,4533,50.0,1430804.3371982595,7380.0,True
474,S238,238,52,52_6,57,UAV_3,UAV_2,SLAVE,MASTER,relay,2141.972657719375,2142.543416439405,4533,208.21210650980584,7942060.0,7380.0,True
475,S238,238,52,52_6,57,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.0067818671455,4533,,668400000.0,7380.0,True
476,S390,390,52,52_3,58,S_390,UAV_1,SENSOR,MASTER,access,2141.7271385069635,2145.156678013119,4907,50.0,1430804.3371982595,7320.0,True
477,S390,390,52,52_3,58,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2146.0,2146.007341412328,4907,,668400000.0,7320.0,True
478,S281,281,29,29_3,59,S_281,UAV_0,SENSOR,SLAVE,access,2161.1115275081656,2164.599076343649,4990,50.0,1430804.3371982595,4800.0,True
479,S281,281,29,29_3,59,UAV_0,UAV_2,SLAVE,MASTER,relay,2164.599076343649,2165.227376809775,4990,226.2450422374231,7942060.0,4800.0,True
480,S281,281,29,29_3,59,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2165.227376809775,2165.234842399242,4990,,668400000.0,4800.0,True
481,S19,19,29,29_4,59,S_19,UAV_1,SENSOR,SLAVE,access,2163.6676225302945,2166.543627231299,4115,50.0,1430804.3371982595,4980.0,True
482,S19,19,29,29_4,59,UAV_1,UAV_2,SLAVE,MASTER,relay,2166.543627231299,2167.061754769998,4115,90.75183194569789,7942060.0,4980.0,True
483,S19,19,29,29_4,59,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2167.061754769998,2167.067911263116,4115,,668400000.0,4980.0,True
484,S476,476,29,29_8,59,S_476,UAV_2,SENSOR,MASTER,access,2164.9597050104367,2167.9643087065774,4299,50.0,1430804.3371982595,5880.0,True
485,S476,476,29,29_8,59,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2167.9643087065774,2167.9707404839564,4299,,668400000.0,5880.0,True
486,S335,335,29,29_7,59,S_335,UAV_3,SENSOR,SLAVE,access,2165.5716227942767,2168.3057492560824,3912,50.0,1430804.3371982595,5220.0,True
487,S335,335,29,29_7,59,UAV_3,UAV_2,SLAVE,MASTER,relay,2168.3057492560824,2168.7983166756185,3912,207.16772286185918,7942060.0,5220.0,True
488,S335,335,29,29_7,59,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2168.7983166756185,2168.8041694583835,3912,,668400000.0,5220.0,True
489,S458,458,29,29_6,60,S_458,UAV_0,SENSOR,SLAVE,access,2178.151116861769,2181.284319553046,4483,50.0,1430804.3371982595,5040.0,True
490,S458,458,29,29_6,60,UAV_0,UAV_3,SLAVE,MASTER,relay,2181.284319553046,2181.8487826772225,4483,231.39012212769765,7942060.0,5040.0,True
491,S458,458,29,29_6,60,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2181.8487826772225,2181.855489738862,4483,,668400000.0,5040.0,True
492,S269,269,29,29_1,60,S_269,UAV_1,SENSOR,SLAVE,access,2175.315890610457,2178.9935423083148,5262,50.0,1430804.3371982595,4560.0,True
493,S269,269,29,29_1,60,UAV_1,UAV_3,SLAVE,MASTER,relay,2178.9935423083148,2179.656090815881,5262,317.92188002879067,7942060.0,4560.0,True
494,S269,269,29,29_1,60,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2179.656090815881,2179.663963347299,5262,,668400000.0,4560.0,True
495,S403,403,29,29_5,60,S_403,UAV_2,SENSOR,SLAVE,access,2178.540129159174,2181.5824738647566,4353,50.0,1430804.3371982595,5040.0,True
496,S403,403,29,29_5,60,UAV_2,UAV_3,SLAVE,MASTER,relay,2181.5824738647566,2182.1305684397157,4353,176.18112016530534,7942060.0,5040.0,True
497,S403,403,29,29_5,60,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2182.1305684397157,2182.1370810070407,4353,,668400000.0,5040.0,True
498,S293,293,29,29_2,60,S_293,UAV_3,SENSOR,MASTER,access,2174.503391060593,2177.6491740883503,4501,50.0,1430804.3371982595,4740.0,True
499,S293,293,29,29_2,60,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2177.6491740883503,2177.655908079972,4501,,668400000.0,4740.0,True
500,S154,154,14,14_1,61,S_154,UAV_0,SENSOR,MASTER,access,2190.2747687308033,2193.4443146163576,4535,50.0,1430804.3371982595,6900.0,True
501,S154,154,14,14_1,61,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2193.4443146163576,2193.4510994757234,4535,,668400000.0,6900.0,True
502,S220,220,14,14_6,61,S_220,UAV_1,SENSOR,SLAVE,access,2190.9272097820967,2193.930415663073,4297,50.0,1430804.3371982595,6960.0,True
503,S220,220,14,14_6,61,UAV_1,UAV_0,SLAVE,MASTER,relay,2193.930415663073,2194.4714591706766,4297,188.67377578813225,7942060.0,6960.0,True
504,S220,220,14,14_6,61,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2194.4714591706766,2194.4778879558353,4297,,668400000.0,6960.0,True
505,S31,31,14,14_4,61,S_31,UAV_2,SENSOR,SLAVE,access,2191.5829893426985,2194.3751251338317,3995,50.0,1430804.3371982595,6960.0,True
506,S31,31,14,14_4,61,UAV_2,UAV_0,SLAVE,MASTER,relay,2194.3751251338317,2194.8781432424835,3995,46.04738645929473,7942060.0,6960.0,True
507,S31,31,14,14_4,61,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2194.8781432424835,2194.8841202023877,3995,,668400000.0,6960.0,True
508,S407,407,14,14_5,61,S_407,UAV_3,SENSOR,SLAVE,access,2191.8718806027573,2194.713638832231,4066,50.0,1430804.3371982595,6960.0,True
509,S407,407,14,14_5,61,UAV_3,UAV_0,SLAVE,MASTER,relay,2194.713638832231,2195.2255966869943,4066,179.73528937635035,7942060.0,6960.0,True
510,S407,407,14,14_5,61,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2195.2255966869943,2195.2316798707166,4066,,668400000.0,6960.0,True
511,S245,245,14,14_7,62,S_245,UAV_0,SENSOR,MASTER,access,2199.0554210457494,2202.1145395333065,4377,50.0,1430804.3371982595,6960.0,True
512,S245,245,14,14_7,62,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2202.1145395333065,2202.121088007274,4377,,668400000.0,6960.0,True
513,S457,457,14,14_8,62,S_457,UAV_2,SENSOR,SLAVE,access,2206.40499014302,2209.4850758580446,4407,50.0,1430804.3371982595,7140.0,True
514,S457,457,14,14_8,62,UAV_2,UAV_0,SLAVE,MASTER,relay,2209.4850758580446,2210.039969676525,4407,46.82792726046925,7942060.0,7140.0,True
515,S457,457,14,14_8,62,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2210.039969676525,2210.046563033796,4407,,668400000.0,7140.0,True
516,S61,61,14,14_2,63,S_61,UAV_1,SENSOR,MASTER,access,2210.3562035377295,2213.8192906078334,4955,50.0,1430804.3371982595,6900.0,True
517,S61,61,14,14_2,63,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2213.8192906078334,2213.826703833447,4955,,668400000.0,6900.0,True
518,S452,452,14,14_3,63,S_452,UAV_3,SENSOR,SLAVE,access,2218.180114817344,2221.662072392169,4982,50.0,1430804.3371982595,6900.0,True
519,S452,452,14,14_3,63,UAV_3,UAV_1,SLAVE,MASTER,relay,2221.662072392169,2222.2893655629587,4982,70.6476486483567,7942060.0,6900.0,True
